ITACOATIARA	-58.417	-3.133
    27     3  2021     1330.000000
    28     3  2021     1332.000000
    29     3  2021     1338.000000
    30     3  2021     1343.000000
    31     3  2021     1348.000000
     1     4  2021     1354.000000
     2     4  2021     1357.000000
     3     4  2021     1361.000000
     4     4  2021     1364.000000
     5     4  2021     1368.000000
     6     4  2021     1374.000000
     7     4  2021     1377.000000
     8     4  2021     1380.000000
     9     4  2021     1382.000000
    10     4  2021     1386.000000
    11     4  2021     1390.000000
    12     4  2021     1393.000000
    13     4  2021     1395.000000
    14     4  2021     1398.000000
    15     4  2021     1403.000000
    16     4  2021     1407.000000
    17     4  2021     1409.000000
    18     4  2021     1415.000000
    19     4  2021     1422.000000
    20     4  2021     1425.000000
    21     4  2021     1428.000000
    22     4  2021     1431.000000
    23     4  2021     1436.000000
    24     4  2021     1438.000000
    25     4  2021     1444.000000
    26     4  2021     1448.000000
    27     4  2021     1453.000000
    28     4  2021     1456.000000
    29     4  2021     1459.000000
    30     4  2021     1462.000000
     1     5  2021     1466.000000
     2     5  2021     1470.000000
     3     5  2021     1474.000000
     4     5  2021     1479.000000
     5     5  2021     1481.000000
     6     5  2021     1485.000000
     7     5  2021     1486.000000
     8     5  2021     1490.000000
     9     5  2021     1493.000000
    10     5  2021     1495.000000
    11     5  2021     1499.000000
    12     5  2021     1502.000000
    13     5  2021     1505.000000
    14     5  2021     1506.000000
    15     5  2021     1508.000000
    16     5  2021     1509.000000
    17     5  2021     1511.000000
    18     5  2021     1514.000000
    19     5  2021     1515.000000
    20     5  2021     1516.000000
    21     5  2021     1517.000000
    22     5  2021     1519.000000
    23     5  2021     1519.000000
    24     5  2021     1519.000000
    25     5  2021     1519.000000
    26     5  2021     1519.000000
    27     5  2021     1519.000000
    28     5  2021     1519.000000
    29     5  2021     1519.000000
    30     5  2021     1519.000000
    31     5  2021     1520.000000
     1     6  2021     1519.000000
     2     6  2021     1518.000000
     3     6  2021     1518.000000
     4     6  2021     1518.000000
     5     6  2021     1518.000000
     6     6  2021     1517.000000
     7     6  2021     1517.000000
     8     6  2021     1516.000000
     9     6  2021     1515.000000
    10     6  2021     1515.000000
    11     6  2021     1514.000000
    12     6  2021     1512.000000
    13     6  2021     1511.000000
    14     6  2021     1509.000000
    15     6  2021     1509.000000
    16     6  2021     1509.000000
    17     6  2021     1509.000000
    18     6  2021     1509.000000
    19     6  2021     1509.000000
    20     6  2021     1508.000000
    21     6  2021     1508.000000
    22     6  2021     1508.000000
    23     6  2021     1506.000000
    24     6  2021     1505.000000
    25     6  2021     1504.000000
    26     6  2021     1505.000000
    27     6  2021     1503.000000
    28     6  2021     1501.000000
    29     6  2021     1501.000000
    30     6  2021     1498.000000
     1     7  2021     1496.000000
     2     7  2021     1495.000000
     3     7  2021     1493.000000
     4     7  2021     1491.000000
     5     7  2021     1489.000000
     6     7  2021     1487.000000
     7     7  2021     1484.000000
     8     7  2021     1482.000000
     9     7  2021     1478.000000
    10     7  2021     1478.000000
    11     7  2021     1475.000000
    12     7  2021     1473.000000
    13     7  2021     1471.000000
    14     7  2021     1468.000000
    15     7  2021     1464.000000
    16     7  2021     1465.000000
    17     7  2021     1455.000000
    18     7  2021     1449.000000
    19     7  2021     1445.000000
    20     7  2021     1442.000000
    21     7  2021     1442.000000
    22     7  2021     1438.000000
    23     7  2021     1435.000000
    24     7  2021     1431.000000
    25     7  2021     1427.000000
    26     7  2021     1423.000000
    27     7  2021     1419.000000
    28     7  2021     1415.000000
    29     7  2021     1411.000000
    30     7  2021     1408.000000
    31     7  2021     1403.000000
     1     8  2021     1398.000000
     2     8  2021     1394.000000
     3     8  2021     1389.000000
     4     8  2021     1385.000000
     5     8  2021     1380.000000
     6     8  2021     1374.000000
     7     8  2021     1368.000000
     8     8  2021     1363.000000
     9     8  2021     1357.000000
    10     8  2021     1352.000000
    11     8  2021     1346.000000
    12     8  2021     1341.000000
    13     8  2021     1336.000000
    14     8  2021     1332.000000
    15     8  2021     1327.000000
    16     8  2021     1322.000000
    17     8  2021     1315.000000
    18     8  2021     1310.000000
    19     8  2021     1304.000000
    20     8  2021     1298.000000
    21     8  2021     1292.000000
    22     8  2021     1285.000000
    23     8  2021     1279.000000
    24     8  2021     1272.000000
    25     8  2021     1265.000000
    26     8  2021     1258.000000
    27     8  2021     1251.000000
    28     8  2021     1244.000000
    29     8  2021     1236.000000
    30     8  2021     1230.000000
    31     8  2021     1222.000000
     1     9  2021     1215.000000
     2     9  2021     1206.000000
     3     9  2021     1198.000000
     4     9  2021     1189.000000
     5     9  2021     1180.000000
     6     9  2021     1170.000000
     7     9  2021     1160.000000
     8     9  2021     1150.000000
     9     9  2021     1141.000000
    10     9  2021     1131.000000
    11     9  2021     1121.000000
    12     9  2021     1111.000000
    13     9  2021     1099.000000
    14     9  2021     1088.000000
    15     9  2021     1075.000000
    16     9  2021     1063.000000
    17     9  2021     1051.000000
    18     9  2021     1038.000000
    19     9  2021     1026.000000
    20     9  2021     1014.000000
    21     9  2021     1001.000000
    22     9  2021      988.000000
    23     9  2021      976.000000
    24     9  2021      962.000000
    25     9  2021      949.000000
    26     9  2021      936.000000
    27     9  2021      922.000000
    28     9  2021      909.000000
    29     9  2021      896.000000
    30     9  2021      883.000000
     1    10  2021      870.000000
     2    10  2021      858.000000
     3    10  2021      844.000000
     4    10  2021      832.000000
     5    10  2021      820.000000
     6    10  2021      808.000000
     7    10  2021      798.000000
     8    10  2021      788.000000
     9    10  2021      777.000000
    10    10  2021      768.000000
    11    10  2021      758.000000
    12    10  2021      748.000000
    13    10  2021      739.000000
    14    10  2021      729.000000
    15    10  2021      717.000000
    16    10  2021      705.000000
    17    10  2021      695.000000
    18    10  2021      685.000000
    19    10  2021      673.000000
    20    10  2021      663.000000
    21    10  2021      654.000000
    22    10  2021      646.000000
    23    10  2021      639.000000
    24    10  2021      631.000000
    25    10  2021      623.000000
    26    10  2021      615.000000
    27    10  2021      611.000000
    28    10  2021      607.000000
    29    10  2021      601.000000
    30    10  2021      596.000000
    31    10  2021      591.000000
     1    11  2021      587.000000
     2    11  2021      586.000000
     3    11  2021      584.000000
     4    11  2021      584.000000
     5    11  2021      584.000000
     6    11  2021      586.000000
